t,N_f,N_g
3570,28,336
3580,28,336
3590,28,336
3600,28,336
3610,28,336
3620,28,336
3630,28,336
3640,28,336
3650,28,336
3660,28,336
3670,28,336
3680,28,336
3690,28,336
3700,28,336
3710,28,336
3720,28,336
3730,28,336
3740,28,336
3750,28,336
3760,28,336
3770,28,336
3780,28,336
3790,28,336
3800,28,336
3810,28,336
3820,28,336
3830,28,336
3840,28,336
3850,28,336
3860,28,336
3870,28,336
3880,28,336
3890,28,336
3900,28,336
3910,28,336
3920,28,336
3930,28,336
3940,28,336
3950,28,336
3960,28,336
3970,28,336
3980,28,336
3990,28,336
4000,28,336
4010,28,336
4020,28,336
4030,28,336
4040,28,336
4050,28,336
4060,28,336
4070,28,336
4080,28,336
4090,28,336
4100,28,336
4110,28,336
4120,28,336
4130,28,336
4140,28,336
4150,28,336
4160,28,336
4170,28,336
4180,28,336
4190,28,336
4200,28,336
4210,28,336
4220,28,336
4230,28,336
4240,28,336
4250,28,336
4260,28,336
4270,28,336
4280,28,336
4290,28,336
4300,28,336
4310,28,336
4320,28,336
4330,28,336
4340,28,336
4350,28,336
4360,28,336
4370,28,336
4380,28,336
4390,28,336
4400,28,336
4410,28,336
4420,28,336
4430,28,336
4440,28,336
4450,28,336
4460,28,336
4470,28,336
4480,28,336
4490,28,336
4500,28,336
4510,28,336
4520,28,336
4530,28,336
4540,28,336
4550,28,336
4560,28,336
4570,28,336
4580,28,336
4590,28,336
4600,28,336
4610,28,336
4620,28,336
4630,28,336
4640,28,336
4650,28,336
4660,28,336
4670,28,336
4680,28,336
4690,28,336
4700,28,336
4710,28,336
4720,28,336
4730,28,336
4740,28,336
4750,28,336
4760,28,336
4770,28,336
4780,28,336
4790,28,336
4800,28,336
4810,28,336
4820,28,336
4830,28,336
4840,28,336
4850,28,336
4860,28,336
4870,28,336
4880,28,336
4890,28,336
4900,28,336
4910,28,336
4920,28,336
4930,28,336
4940,28,336
4950,28,336
4960,28,336
4970,28,336
4980,28,336
4990,28,336
5000,28,336
5010,28,336
5020,28,336
5030,28,336
5040,28,336
5050,28,336
5060,28,336
5070,28,336
5080,28,336
5090,28,336
5100,28,336
5110,28,336
5120,28,336
5130,28,336
5140,28,336
5150,28,336
5160,28,336
5170,28,336
5180,28,336
5190,28,336
5200,28,336
5210,28,336
5220,28,336
5230,28,336
5240,28,336
5250,28,336
5260,28,336
5270,28,336
5280,28,336
5290,28,336
5300,28,336
5310,28,336
5320,28,336
5330,28,336
5340,28,336
5350,28,336
5360,28,336
5370,28,336
5380,28,336
5390,28,336
5400,28,336
5410,28,336
5420,28,336
5430,28,336
5440,28,336
5450,28,336
5460,28,336
5470,28,336
5480,28,336
5490,28,336
5500,28,336
5510,28,336
5520,28,336
5530,28,336
5540,28,336
5550,28,336
5560,28,336
5570,28,336
5580,28,336
5590,28,336
5600,28,336
5610,28,336
5620,28,336
5630,28,336
5640,28,336
5650,28,336
5660,28,336
5670,28,336
5680,28,336
5690,28,336
5700,28,336
5710,28,336
5720,28,336
5730,28,336
5740,28,336
5750,28,336
5760,28,336
5770,28,336
5780,28,336
5790,28,336
5800,28,336
5810,28,336
5820,28,336
5830,28,336
5840,28,336
5850,28,336
5860,28,336
5870,28,336
5880,28,336
5890,28,336
5900,28,336
5910,28,336
5920,28,336
5930,28,336
5940,28,336
5950,28,336
5960,28,336
5970,28,336
5980,28,336
5990,28,336
6000,28,336
6010,28,336
6020,28,336
6030,28,336
6040,28,336
6050,28,336
6060,28,336
6070,28,336
6080,28,336
6090,28,336
6100,28,336
6110,28,336
6120,28,336
6130,28,336
6140,28,336
6150,28,336
6160,28,336
6170,28,336
6180,28,336
6190,28,336
6200,28,336
6210,28,336
6220,28,336
6230,28,336
6240,28,336
6250,28,336
6260,28,336
6270,28,336
6280,28,336
6290,28,336
6300,28,336
6310,28,336
6320,28,336
6330,28,336
6340,28,336
6350,28,336
6360,28,336
6370,28,336
6380,28,336
6390,28,336
6400,28,336
6410,28,336
6420,28,336
6430,28,336
6440,28,336
6450,28,336
6460,28,336
6470,28,336
6480,28,336
6490,28,336
6500,28,336
6510,28,336
6520,28,336
6530,28,336
6540,28,336
6550,28,336
6560,28,336
6570,28,336
6580,28,336
6590,28,336
6600,28,336
6610,28,336
6620,28,336
6630,28,336
6640,28,336
6650,28,336
6660,28,336
6670,28,336
6680,28,336
6690,28,336
6700,28,336
6710,28,336
6720,28,336
6730,28,336
6740,28,336
6750,28,336
6760,28,336
6770,28,336
6780,28,336
6790,28,336
6800,28,336
6810,28,336
6820,28,336
6830,28,336
6840,28,336
6850,28,336
6860,28,336
6870,28,336
6880,28,336
6890,28,336
6900,28,336
6910,28,336
6920,28,336
6930,28,336
6940,28,336
6950,28,336
6960,28,336
6970,28,336
6980,28,336
6990,28,336
7000,28,336
7010,28,336
7020,28,336
7030,28,336
7040,28,336
7050,28,336
7060,28,336
7070,28,336
7080,28,336
7090,28,336
7100,28,336
7110,28,336
7120,28,336
7130,28,336
7140,28,336
7150,28,336
7160,28,336
7170,28,336
7180,28,336
7190,28,336
7200,28,336
7210,28,336
7220,28,336
7230,28,336
7240,28,336
7250,28,336
7260,28,336
7270,28,336
7280,28,336
7290,28,336
7300,28,336
7310,28,336
7320,28,336
7330,28,336
7340,28,336
7350,28,336
7360,28,336
7370,28,336
7380,28,336
7390,28,336
7400,28,336
7410,28,336
7420,28,336
7430,28,336
7440,28,336
7450,28,336
7460,28,336
7470,28,336
7480,28,336
7490,28,336
7500,28,336
7510,28,336
7520,28,336
7530,28,336
7540,28,336
7550,28,336
7560,28,336
7570,28,336
7580,28,336
7590,28,336
7600,28,336
7610,28,336
7620,28,336
7630,28,336
7640,28,336
7650,28,336
7660,28,336
7670,28,336
7680,28,336
7690,28,336
7700,28,336
7710,28,336
7720,28,336
