t,N_f,N_g
5250,28,392
5260,28,392
5270,28,392
5280,28,392
5290,28,392
5300,28,392
5310,28,392
5320,28,392
5330,28,392
5340,28,392
5350,28,392
5360,28,392
5370,28,392
5380,28,392
5390,28,392
5400,28,392
5410,28,392
5420,28,392
5430,28,392
5440,28,392
5450,28,392
5460,28,392
5470,28,392
5480,28,392
5490,28,392
5500,28,392
5510,28,392
5520,28,392
5530,28,392
5540,28,392
5550,28,392
5560,28,392
5570,28,392
5580,28,392
5590,28,392
5600,28,392
5610,28,392
5620,28,392
5630,28,392
5640,28,392
5650,28,392
5660,28,392
5670,28,392
5680,28,392
5690,28,392
5700,28,392
5710,28,392
5720,28,392
5730,28,392
5740,28,392
5750,28,392
5760,28,392
5770,28,392
5780,28,392
5790,28,392
5800,28,392
5810,28,392
5820,28,392
5830,28,392
5840,28,392
5850,28,392
5860,28,392
5870,28,392
5880,28,392
5890,28,392
5900,28,392
5910,28,392
5920,28,392
5930,28,392
5940,28,392
5950,28,392
5960,28,392
5970,28,392
5980,28,392
5990,28,392
6000,28,392
6010,28,392
6020,28,392
6030,28,392
6040,28,392
6050,28,392
6060,28,392
6070,28,392
6080,28,392
6090,28,392
6100,28,392
6110,28,392
6120,28,392
6130,28,392
6140,28,392
6150,28,392
6160,28,392
6170,28,392
6180,28,392
6190,28,392
6200,28,392
6210,28,392
6220,28,392
6230,28,392
6240,28,392
6250,28,392
6260,28,392
6270,28,392
6280,28,392
6290,28,392
6300,28,392
6310,28,392
6320,28,392
6330,28,392
6340,28,392
6350,28,392
6360,28,392
6370,28,392
6380,28,392
6390,28,392
6400,28,392
6410,28,392
6420,28,392
6430,28,392
6440,28,392
6450,28,392
6460,28,392
6470,28,392
6480,28,392
6490,28,392
6500,28,392
6510,28,392
6520,28,392
6530,28,392
6540,28,392
6550,28,392
6560,28,392
6570,28,392
6580,28,392
6590,28,392
6600,28,392
6610,28,392
6620,28,392
6630,28,392
6640,28,392
6650,28,392
6660,28,392
6670,28,392
6680,28,392
6690,28,392
6700,28,392
6710,28,392
6720,28,392
6730,28,392
6740,28,392
6750,28,392
6760,28,392
6770,28,392
6780,28,392
6790,28,392
6800,28,392
6810,28,392
6820,28,392
6830,28,392
6840,28,392
6850,28,392
6860,28,392
6870,28,392
6880,28,392
6890,28,392
6900,28,392
6910,28,392
6920,28,392
6930,28,392
6940,28,392
6950,28,392
6960,28,392
6970,28,392
6980,28,392
6990,28,392
7000,28,392
7010,28,392
7020,28,392
7030,28,392
7040,28,392
7050,28,392
7060,28,392
7070,28,392
7080,28,392
7090,28,392
7100,28,392
7110,28,392
7120,28,392
7130,28,392
7140,28,392
7150,28,392
7160,28,392
7170,28,392
7180,28,392
7190,28,392
7200,28,392
7210,28,392
7220,28,392
7230,28,392
7240,28,392
7250,28,392
7260,28,392
7270,28,392
7280,28,392
7290,28,392
7300,28,392
7310,28,392
7320,28,392
7330,28,392
7340,28,392
7350,28,392
7360,28,392
7370,28,392
7380,28,392
7390,28,392
7400,28,392
7410,28,392
7420,28,392
7430,28,392
7440,28,392
7450,28,392
7460,28,392
7470,28,392
7480,28,392
7490,28,392
7500,28,392
7510,28,392
7520,28,392
7530,28,392
7540,28,392
7550,28,392
7560,28,392
7570,28,392
7580,28,392
7590,28,392
7600,28,392
7610,28,392
7620,28,392
7630,28,392
7640,28,392
7650,28,392
7660,28,392
7670,28,392
7680,28,392
7690,28,392
7700,28,392
7710,28,392
7720,28,392
7730,28,392
7740,28,392
7750,28,392
7760,28,392
7770,28,392
7780,28,392
7790,28,392
7800,28,392
7810,28,392
7820,28,392
7830,28,392
7840,28,392
7850,28,392
7860,28,392
7870,28,392
7880,28,392
7890,28,392
7900,28,392
7910,28,392
7920,28,392
7930,28,392
7940,28,392
7950,28,392
7960,28,392
7970,28,392
7980,28,392
7990,28,392
8000,28,392
8010,28,392
8020,28,392
8030,28,392
8040,28,392
8050,28,392
8060,28,392
8070,28,392
8080,28,392
8090,28,392
8100,28,392
8110,28,392
8120,28,392
8130,28,392
8140,28,392
8150,28,392
8160,28,392
8170,28,392
8180,28,392
8190,28,392
8200,28,392
8210,28,392
8220,28,392
8230,28,392
8240,28,392
8250,28,392
8260,28,392
8270,28,392
8280,28,392
8290,28,392
8300,28,392
8310,28,392
8320,28,392
8330,28,392
8340,28,392
8350,28,392
8360,28,392
8370,28,392
8380,28,392
8390,28,392
8400,28,392
8410,28,392
8420,28,392
8430,28,392
8440,28,392
8450,28,392
8460,28,392
8470,28,392
8480,28,392
8490,28,392
8500,28,392
8510,28,392
8520,28,392
8530,28,392
8540,28,392
8550,28,392
8560,28,392
8570,28,392
8580,28,392
8590,28,392
8600,28,392
8610,28,392
8620,28,392
8630,28,392
8640,28,392
8650,28,392
8660,28,392
8670,28,392
8680,28,392
8690,28,392
8700,28,392
8710,28,392
8720,28,392
8730,28,392
8740,28,392
8750,28,392
8760,28,392
8770,28,392
8780,28,392
8790,28,392
8800,28,392
8810,28,392
8820,28,392
8830,28,392
8840,28,392
8850,28,392
8860,28,392
8870,28,392
8880,28,392
8890,28,392
8900,28,392
8910,28,392
8920,28,392
8930,28,392
8940,28,392
8950,28,392
8960,28,392
8970,28,392
8980,28,392
8990,28,392
9000,28,392
