t,N_f,N_g
3660,24,192
3670,24,192
3680,24,192
3690,24,192
3700,24,192
3710,24,192
3720,24,192
3730,24,192
3740,24,192
3750,24,192
3760,24,192
3770,24,192
3780,24,192
3790,24,192
3800,24,192
3810,24,192
3820,24,192
3830,24,192
3840,24,192
3850,24,192
3860,24,192
3870,24,192
3880,24,192
3890,24,192
3900,24,192
3910,24,192
3920,24,192
3930,24,192
3940,24,192
3950,24,192
3960,24,192
3970,24,192
3980,24,192
3990,24,192
4000,24,192
4010,24,192
4020,24,192
4030,24,192
4040,24,192
4050,24,192
4060,24,192
4070,24,192
4080,24,192
4090,24,192
4100,24,192
4110,24,192
4120,24,192
4130,24,192
4140,24,192
4150,24,192
4160,24,192
4170,24,192
4180,24,192
4190,24,192
4200,24,192
4210,24,192
4220,24,192
4230,24,192
4240,24,192
4250,24,192
4260,24,192
4270,24,192
4280,24,192
4290,24,192
4300,24,192
4310,24,192
4320,24,192
4330,24,192
4340,24,192
4350,24,192
4360,24,192
4370,24,192
4380,24,192
4390,24,192
4400,24,192
4410,24,192
4420,24,192
4430,24,192
4440,24,192
4450,24,192
4460,24,192
4470,24,192
4480,24,192
4490,24,192
4500,24,192
4510,24,192
4520,24,192
4530,24,192
4540,24,192
4550,24,192
4560,24,192
4570,24,192
4580,24,192
4590,24,192
4600,24,192
4610,24,192
4620,24,192
4630,24,192
4640,24,192
4650,24,192
4660,24,192
4670,24,192
4680,24,192
4690,24,192
4700,24,192
4710,24,192
4720,24,192
4730,24,192
4740,24,192
4750,24,192
4760,24,192
4770,24,192
4780,24,192
4790,24,192
4800,24,192
4810,24,192
4820,24,192
4830,24,192
4840,24,192
4850,24,192
4860,24,192
4870,24,192
4880,24,192
4890,24,192
4900,24,192
4910,24,192
4920,24,192
4930,24,192
4940,24,192
4950,24,192
4960,24,192
4970,24,192
4980,24,192
4990,24,192
5000,24,192
5010,24,192
5020,24,192
5030,24,192
5040,24,192
5050,24,192
5060,24,192
5070,24,192
5080,24,192
5090,24,192
5100,24,192
5110,24,192
5120,24,192
5130,24,192
5140,24,192
5150,24,192
5160,24,192
5170,24,192
5180,24,192
5190,24,192
5200,24,192
5210,24,192
5220,24,192
5230,24,192
5240,24,192
5250,24,192
5260,24,192
5270,24,192
5280,24,192
5290,24,192
5300,24,192
5310,24,192
5320,24,192
5330,24,192
5340,24,192
5350,24,192
5360,24,192
5370,24,192
5380,24,192
5390,24,192
5400,24,192
5410,24,192
5420,24,192
5430,24,192
5440,24,192
5450,24,192
5460,24,192
5470,24,192
5480,24,192
5490,24,192
5500,24,192
5510,24,192
5520,24,192
5530,24,192
5540,24,192
5550,24,192
5560,24,192
5570,24,192
5580,24,192
5590,24,192
5600,24,192
5610,24,192
5620,24,192
5630,24,192
5640,24,192
5650,24,192
5660,24,192
5670,24,192
5680,24,192
5690,24,192
5700,24,192
5710,24,192
5720,24,192
5730,24,192
5740,24,192
5750,24,192
5760,24,192
5770,24,192
5780,24,192
5790,24,192
5800,24,192
5810,24,192
5820,24,192
5830,24,192
5840,24,192
5850,24,192
5860,24,192
5870,24,192
5880,24,192
5890,24,192
5900,24,192
5910,24,192
5920,24,192
5930,24,192
5940,24,192
5950,24,192
5960,24,192
5970,24,192
5980,24,192
5990,24,192
6000,24,192
6010,24,192
6020,24,192
6030,24,192
6040,24,192
6050,24,192
6060,24,192
6070,24,192
6080,24,192
6090,24,192
6100,24,192
6110,24,192
6120,24,192
6130,24,192
6140,24,192
6150,24,192
6160,24,192
6170,24,192
6180,24,192
6190,24,192
6200,24,192
6210,24,192
6220,24,192
6230,24,192
6240,24,192
6250,24,192
6260,24,192
6270,24,192
6280,24,192
6290,24,192
6300,24,192
6310,24,192
6320,24,192
6330,24,192
6340,24,192
6350,24,192
6360,24,192
6370,24,192
6380,24,192
6390,24,192
6400,24,192
6410,24,192
6420,24,192
6430,24,192
6440,24,192
6450,24,192
6460,24,192
6470,24,192
6480,24,192
6490,24,192
6500,24,192
6510,24,192
6520,24,192
6530,24,192
6540,24,192
6550,24,192
6560,24,192
6570,24,192
6580,24,192
6590,24,192
6600,24,192
6610,24,192
6620,24,192
6630,24,192
6640,24,192
6650,24,192
6660,24,192
6670,24,192
6680,24,192
6690,24,192
6700,24,192
6710,24,192
6720,24,192
6730,24,192
6740,24,192
6750,24,192
6760,24,192
6770,24,192
6780,24,192
6790,24,192
6800,24,192
6810,24,192
6820,24,192
6830,24,192
6840,24,192
6850,24,192
6860,24,192
6870,24,192
6880,24,192
6890,24,192
6900,24,192
6910,24,192
6920,24,192
6930,24,192
6940,24,192
6950,24,192
6960,24,192
6970,24,192
6980,24,192
6990,24,192
7000,24,192
7010,24,192
7020,24,192
7030,24,192
7040,24,192
7050,24,192
7060,24,192
7070,24,192
7080,24,192
7090,24,192
7100,24,192
7110,24,192
7120,24,192
7130,24,192
7140,24,192
7150,24,192
7160,24,192
7170,24,192
7180,24,192
7190,24,192
7200,24,192
7210,24,192
7220,24,192
7230,24,192
7240,24,192
7250,24,192
7260,24,192
7270,24,192
7280,24,192
7290,24,192
7300,24,192
7310,24,192
7320,24,192
7330,24,192
7340,24,192
7350,24,192
7360,24,192
7370,24,192
7380,24,192
7390,24,192
7400,24,192
7410,24,192
7420,24,192
7430,24,192
7440,24,192
7450,24,192
7460,24,192
7470,24,192
7480,24,192
7490,24,192
7500,24,192
7510,24,192
7520,24,192
7530,24,192
7540,24,192
7550,24,192
7560,24,192
7570,24,192
7580,24,192
7590,24,192
7600,24,192
7610,24,192
7620,24,192
7630,24,192
7640,24,192
7650,24,192
7660,24,192
7670,24,192
7680,24,192
7690,24,192
7700,24,192
7710,24,192
7720,24,192
7730,24,192
7740,24,192
7750,24,192
7760,24,192
7770,24,192
7780,24,192
7790,24,192
7800,24,192
7810,24,192
7820,24,192
7830,24,192
7840,24,192
7850,24,192
7860,24,192
7870,24,192
7880,24,192
7890,24,192
7900,24,192
7910,24,192
7920,24,192
7930,24,192
7940,24,192
7950,24,192
7960,24,192
7970,24,192
7980,24,192
7990,24,192
8000,24,192
8010,24,192
8020,24,192
8030,24,192
8040,24,192
8050,24,192
8060,24,192
8070,24,192
8080,24,192
8090,24,192
8100,24,192
8110,24,192
8120,24,192
8130,24,192
8140,24,192
8150,24,192
8160,24,192
8170,24,192
8180,24,192
8190,24,192
8200,24,192
8210,24,192
8220,24,192
8230,24,192
8240,24,192
8250,24,192
8260,24,192
8270,24,192
8280,24,192
8290,24,192
8300,24,192
8310,24,192
8320,24,192
8330,24,192
8340,24,192
8350,24,192
8360,24,192
8370,24,192
8380,24,192
8390,24,192
8400,24,192
8410,24,192
8420,24,192
8430,24,192
8440,24,192
8450,24,192
8460,24,192
8470,24,192
8480,24,192
8490,24,192
8500,24,192
8510,24,192
8520,24,192
8530,24,192
8540,24,192
8550,24,192
8560,24,192
8570,24,192
8580,24,192
8590,24,192
8600,24,192
8610,24,192
8620,24,192
8630,24,192
8640,24,192
8650,24,192
8660,24,192
8670,24,192
8680,24,192
8690,24,192
8700,24,192
8710,24,192
8720,24,192
8730,24,192
8740,24,192
8750,24,192
8760,24,192
8770,24,192
8780,24,192
8790,24,192
8800,24,192
8810,24,192
8820,24,192
8830,24,192
8840,24,192
8850,24,192
8860,24,192
8870,24,192
8880,24,192
8890,24,192
8900,24,192
8910,24,192
8920,24,192
8930,24,192
8940,24,192
8950,24,192
8960,24,192
8970,24,192
8980,24,192
8990,24,192
9000,24,192
