t,N_f,N_g
2120,34,612
2130,34,612
2140,34,612
2150,34,612
2160,34,612
2170,34,612
2180,34,612
2190,34,612
2200,34,612
2210,34,612
2220,34,612
2230,34,612
2240,34,612
2250,34,612
2260,34,612
2270,34,612
2280,34,612
2290,34,612
2300,34,612
2310,34,612
2320,34,612
2330,34,612
2340,34,612
2350,34,612
2360,34,612
2370,34,612
2380,34,612
2390,34,612
2400,34,612
2410,34,612
2420,34,612
2430,34,612
2440,34,612
2450,34,612
2460,34,612
2470,34,612
2480,34,612
2490,34,612
2500,34,612
2510,34,612
2520,34,612
2530,34,612
2540,34,612
2550,34,612
2560,34,612
2570,34,612
2580,34,612
2590,34,612
2600,34,612
2610,34,612
2620,34,612
2630,34,612
2640,34,612
2650,34,612
2660,34,612
2670,34,612
2680,34,612
2690,34,612
2700,34,612
2710,34,612
2720,34,612
2730,34,612
2740,34,612
2750,34,612
2760,34,612
2770,34,612
2780,34,612
2790,34,612
2800,34,612
2810,34,612
2820,34,612
2830,34,612
2840,34,612
2850,34,612
2860,34,612
2870,34,612
2880,34,612
2890,34,612
2900,34,612
2910,34,612
2920,34,612
2930,34,612
2940,34,612
2950,34,612
2960,34,612
2970,34,612
2980,34,612
2990,34,612
3000,34,612
3010,34,612
3020,34,612
3030,34,612
3040,34,612
3050,34,612
3060,34,612
3070,34,612
3080,34,612
3090,34,612
3100,34,612
3110,34,612
3120,34,612
3130,34,612
3140,34,612
3150,34,612
3160,34,612
3170,34,612
3180,34,612
3190,34,612
3200,34,612
3210,34,612
3220,34,612
3230,34,612
3240,34,612
3250,34,612
3260,34,612
3270,34,612
3280,34,612
3290,34,612
3300,34,612
3310,34,612
3320,34,612
3330,34,612
3340,34,612
3350,34,612
3360,34,612
3370,34,612
3380,34,612
3390,34,612
3400,34,612
3410,34,612
3420,34,612
3430,34,612
3440,34,612
3450,34,612
3460,34,612
3470,34,612
3480,34,612
3490,34,612
3500,34,612
3510,34,612
3520,34,612
3530,34,612
3540,34,612
3550,34,612
3560,34,612
3570,34,612
3580,34,612
3590,34,612
3600,34,612
3610,34,612
3620,34,612
3630,34,612
3640,34,612
3650,34,612
3660,34,612
3670,34,612
3680,34,612
3690,34,612
3700,34,612
3710,34,612
3720,34,612
3730,34,612
3740,34,612
3750,34,612
3760,34,612
3770,34,612
3780,34,612
3790,34,612
3800,34,612
3810,34,612
3820,34,612
3830,34,612
3840,34,612
3850,34,612
3860,34,612
3870,34,612
3880,34,612
3890,34,612
3900,34,612
3910,34,612
3920,34,612
3930,34,612
3940,34,612
3950,34,612
3960,34,612
3970,34,612
3980,34,612
3990,34,612
4000,34,612
4010,34,612
4020,34,612
4030,34,612
4040,34,612
4050,34,612
4060,34,612
4070,34,612
4080,34,612
4090,34,612
4100,34,612
4110,34,612
4120,34,612
4130,34,612
4140,34,612
4150,34,612
4160,34,612
4170,34,612
4180,34,612
4190,34,612
4200,34,612
4210,34,612
4220,34,612
4230,34,612
4240,34,612
4250,34,612
4260,34,612
4270,34,612
4280,34,612
4290,34,612
4300,34,612
4310,34,612
4320,34,612
4330,34,612
4340,34,612
4350,34,612
4360,34,612
4370,34,612
4380,34,612
4390,34,612
4400,34,612
4410,34,612
4420,34,612
4430,34,612
4440,34,612
4450,34,612
4460,34,612
4470,34,612
4480,34,612
4490,34,612
4500,34,612
4510,34,612
4520,34,612
4530,34,612
4540,34,612
4550,34,612
4560,34,612
4570,34,612
4580,34,612
4590,34,612
4600,34,612
4610,34,612
4620,34,612
4630,34,612
4640,34,612
4650,34,612
4660,34,612
4670,34,612
4680,34,612
4690,34,612
4700,34,612
4710,34,612
4720,34,612
4730,34,612
4740,34,612
4750,34,612
4760,34,612
4770,34,612
4780,34,612
4790,34,612
4800,34,612
4810,34,612
4820,34,612
4830,34,612
4840,34,612
4850,34,612
4860,34,612
4870,34,612
4880,34,612
4890,34,612
4900,34,612
4910,34,612
4920,34,612
4930,34,612
4940,34,612
4950,34,612
4960,34,612
4970,34,612
4980,34,612
4990,34,612
5000,34,612
5010,34,612
5020,34,612
5030,34,612
5040,34,612
5050,34,612
5060,34,612
5070,34,612
5080,34,612
5090,34,612
5100,34,612
5110,34,612
5120,34,612
5130,34,612
5140,34,612
5150,34,612
5160,34,612
5170,34,612
5180,34,612
5190,34,612
5200,34,612
5210,34,612
5220,34,612
5230,34,612
5240,34,612
5250,34,612
5260,34,612
5270,34,612
5280,34,612
5290,34,612
5300,34,612
5310,34,612
5320,34,612
5330,34,612
5340,34,612
5350,34,612
5360,34,612
5370,34,612
5380,34,612
5390,34,612
5400,34,612
5410,34,612
5420,34,612
5430,34,612
5440,34,612
5450,34,612
5460,34,612
5470,34,612
5480,34,612
5490,34,612
5500,34,612
5510,34,612
5520,34,612
5530,34,612
5540,34,612
5550,34,612
5560,34,612
5570,34,612
5580,34,612
5590,34,612
5600,34,612
5610,34,612
5620,34,612
5630,34,612
5640,34,612
5650,34,612
5660,34,612
5670,34,612
5680,34,612
5690,34,612
5700,34,612
5710,34,612
5720,34,612
5730,34,612
5740,34,612
5750,34,612
5760,34,612
5770,34,612
5780,34,612
5790,34,612
5800,34,612
5810,34,612
5820,34,612
5830,34,612
5840,34,612
5850,34,612
5860,34,612
5870,34,612
5880,34,612
5890,34,612
5900,34,612
5910,34,612
5920,34,612
5930,34,612
5940,34,612
5950,34,612
5960,34,612
5970,34,612
5980,34,612
5990,34,612
6000,34,612
6010,34,612
6020,34,612
6030,34,612
6040,34,612
6050,34,612
6060,34,612
6070,34,612
6080,34,612
6090,34,612
6100,34,612
6110,34,612
6120,34,612
6130,34,612
6140,34,612
6150,34,612
6160,34,612
6170,34,612
6180,34,612
6190,34,612
6200,34,612
6210,34,612
6220,34,612
6230,34,612
6240,34,612
6250,34,612
6260,34,612
6270,34,612
6280,34,612
6290,34,612
6300,34,612
6310,34,612
6320,34,612
6330,34,612
6340,34,612
6350,34,612
6360,34,612
6370,34,612
6380,34,612
6390,34,612
6400,34,612
6410,34,612
6420,34,612
6430,34,612
6440,34,612
6450,34,612
6460,34,612
6470,34,612
6480,34,612
6490,34,612
6500,34,612
6510,34,612
6520,34,612
6530,34,612
6540,34,612
6550,34,612
6560,34,612
6570,34,612
6580,34,612
6590,34,612
6600,34,612
6610,34,612
6620,34,612
6630,34,612
6640,34,612
6650,34,612
6660,34,612
6670,34,612
6680,34,612
6690,34,612
6700,34,612
6710,34,612
6720,34,612
6730,34,612
6740,34,612
6750,34,612
6760,34,612
6770,34,612
6780,34,612
6790,34,612
6800,34,612
6810,34,612
6820,34,612
6830,34,612
6840,34,612
6850,34,612
6860,34,612
6870,34,612
6880,34,612
6890,34,612
6900,34,612
6910,34,612
6920,34,612
6930,34,612
6940,34,612
6950,34,612
6960,34,612
6970,34,612
6980,34,612
6990,34,612
7000,34,612
7010,34,612
7020,34,612
7030,34,612
7040,34,612
7050,34,612
7060,34,612
7070,34,612
7080,34,612
7090,34,612
7100,34,612
7110,34,612
7120,34,612
7130,34,612
7140,34,612
7150,34,612
7160,34,612
7170,34,612
7180,34,612
7190,34,612
7200,34,612
7210,34,612
7220,34,612
7230,34,612
7240,34,612
7250,34,612
7260,34,612
7270,34,612
7280,34,612
7290,34,612
7300,34,612
7310,34,612
7320,34,612
7330,34,612
7340,34,612
7350,34,612
7360,34,612
7370,34,612
7380,34,612
7390,34,612
7400,34,612
7410,34,612
7420,34,612
7430,34,612
7440,34,612
7450,34,612
7460,34,612
7470,34,612
7480,34,612
7490,34,612
7500,34,612
7510,34,612
7520,34,612
7530,34,612
7540,34,612
7550,34,612
7560,34,612
7570,34,612
7580,34,612
7590,34,612
7600,34,612
7610,34,612
7620,34,612
7630,34,612
7640,34,612
7650,34,612
7660,34,612
7670,34,612
7680,34,612
7690,34,612
7700,34,612
7710,34,612
7720,34,612
7730,34,612
7740,34,612
7750,34,612
7760,34,612
7770,34,612
7780,34,612
7790,34,612
7800,34,612
7810,34,612
7820,34,612
7830,34,612
7840,34,612
7850,34,612
7860,34,612
7870,34,612
7880,34,612
7890,34,612
7900,34,612
7910,34,612
7920,34,612
7930,34,612
7940,34,612
7950,34,612
7960,34,612
7970,34,612
7980,34,612
7990,34,612
8000,34,612
8010,34,612
8020,34,612
8030,34,612
8040,34,612
8050,34,612
8060,34,612
8070,34,612
8080,34,612
8090,34,612
8100,34,612
8110,34,612
8120,34,612
8130,34,612
8140,34,612
8150,34,612
8160,34,612
8170,34,612
8180,34,612
8190,34,612
8200,34,612
8210,34,612
8220,34,612
8230,34,612
8240,34,612
8250,34,612
8260,34,612
8270,34,612
8280,34,612
8290,34,612
8300,34,612
8310,34,612
8320,34,612
8330,34,612
8340,34,612
8350,34,612
8360,34,612
8370,34,612
8380,34,612
8390,34,612
8400,34,612
8410,34,612
8420,34,612
8430,34,612
8440,34,612
8450,34,612
8460,34,612
8470,34,612
8480,34,612
8490,34,612
8500,34,612
8510,34,612
8520,34,612
8530,34,612
8540,34,612
8550,34,612
8560,34,612
8570,34,612
8580,34,612
8590,34,612
8600,34,612
8610,34,612
8620,34,612
8630,34,612
8640,34,612
8650,34,612
8660,34,612
8670,34,612
8680,34,612
8690,34,612
8700,34,612
8710,34,612
8720,34,612
8730,34,612
8740,34,612
8750,34,612
8760,34,612
8770,34,612
8780,34,612
8790,34,612
8800,34,612
8810,34,612
8820,34,612
8830,34,612
8840,34,612
8850,34,612
8860,34,612
8870,34,612
8880,34,612
8890,34,612
8900,34,612
8910,34,612
8920,34,612
8930,34,612
8940,34,612
8950,34,612
8960,34,612
8970,34,612
8980,34,612
8990,34,612
9000,34,612
